sku,olist_product_id,product_local_id,nome_produto,image_position,original_url_olist,local_file,site_url,uploaded,linked,is_primary,status,error_message
CAD-3050-FBACD,353691872,,Cadeado Haste Longa Latão- Papaiz 30/50,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/81e724cc44d60585fe04f84e791c7d3f.jpg,storage\olist-images\CAD-3050-FBACD\003-2d77401ad440.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CAD-3050-FBACD/003-2d77401ad440.jpg,True,False,False,uploaded,
CAD-3050-FBACD,353691872,,Cadeado Haste Longa Latão- Papaiz 30/50,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/1d82d8ca8346ce00fde10740764e2684.jpg,storage\olist-images\CAD-3050-FBACD\005-690021bcb41e.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CAD-3050-FBACD/005-690021bcb41e.jpg,True,False,False,uploaded,
CAD-3050-FBACD,353691872,,Cadeado Haste Longa Latão- Papaiz 30/50,6,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/d0820f126ee909b8bef0bcf5f7cd9999.jpg,storage\olist-images\CAD-3050-FBACD\006-793fd61927fe.jpg,https://dev.shopvivaliz.com.br/uploads/olist/CAD-3050-FBACD/006-793fd61927fe.jpg,True,False,False,uploaded,
cr50,341488041,,Cadeado Papaiz 50mm Latão 2 Chaves Dourado,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/7de84058e5e625a76cd2c7e5c1ca0fe0.jpg,storage\olist-images\cr50\001-08d23bfe143d.jpg,https://dev.shopvivaliz.com.br/uploads/olist/cr50/001-08d23bfe143d.jpg,True,False,True,uploaded,
cr50,341488041,,Cadeado Papaiz 50mm Latão 2 Chaves Dourado,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/62dd7ff12c9edcb57d470afc5174694f.jpg,storage\olist-images\cr50\002-a13c65807b04.jpg,https://dev.shopvivaliz.com.br/uploads/olist/cr50/002-a13c65807b04.jpg,True,False,False,uploaded,
cr50,341488041,,Cadeado Papaiz 50mm Latão 2 Chaves Dourado,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/9ed7f9c2cb8d158ac430d6caed3cbe64.jpg,storage\olist-images\cr50\003-a860bd01e77a.jpg,https://dev.shopvivaliz.com.br/uploads/olist/cr50/003-a860bd01e77a.jpg,True,False,False,uploaded,
cr50,341488041,,Cadeado Papaiz 50mm Latão 2 Chaves Dourado,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/e91ae01788654ea9ce74a7d40547154b.jpg,storage\olist-images\cr50\003-a860bd01e77a.jpg,https://dev.shopvivaliz.com.br/uploads/olist/cr50/003-a860bd01e77a.jpg,True,False,False,uploaded,
cr50,341488041,,Cadeado Papaiz 50mm Latão 2 Chaves Dourado,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/e5446f088d3f8c5bd4e0762ec78da189.jpg,storage\olist-images\cr50\005-f4122a21c334.jpg,https://dev.shopvivaliz.com.br/uploads/olist/cr50/005-f4122a21c334.jpg,True,False,False,uploaded,
cr50,341488041,,Cadeado Papaiz 50mm Latão 2 Chaves Dourado,6,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/fbe449e1bf5d54ab4ed79bb861ad3c0c.jpg,storage\olist-images\cr50\006-8b027f3a6f20.jpg,https://dev.shopvivaliz.com.br/uploads/olist/cr50/006-8b027f3a6f20.jpg,True,False,False,uploaded,
PET/CAE*VMP,361408400,,Caixa Areia Pet 46x36x12cm Resistente Vermelha Astra,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/2ade7f22b451c5fc27b51576af9708bd.jpg,storage\olist-images\PET-CAE-VMP\001-8f2e481563ae.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAE-VMP/001-8f2e481563ae.jpg,True,False,True,uploaded,
PET/CAE*VMP,361408400,,Caixa Areia Pet 46x36x12cm Resistente Vermelha Astra,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/55b82e48c4b9306745ebaa8a720edd37.jpg,storage\olist-images\PET-CAE-VMP\002-7e85e800479a.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAE-VMP/002-7e85e800479a.jpg,True,False,False,uploaded,
PET/CAE*VMP,361408400,,Caixa Areia Pet 46x36x12cm Resistente Vermelha Astra,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/82fa10b33a089a2749ffbd4f3ca141d9.jpg,storage\olist-images\PET-CAE-VMP\003-786de00d1dec.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAE-VMP/003-786de00d1dec.jpg,True,False,False,uploaded,
PET/CAE*VMP,361408400,,Caixa Areia Pet 46x36x12cm Resistente Vermelha Astra,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/0e3c00991f6347f709ef3b723299ddf6.jpg,storage\olist-images\PET-CAE-VMP\003-786de00d1dec.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAE-VMP/003-786de00d1dec.jpg,True,False,False,uploaded,
PET/CAE*VMP,361408400,,Caixa Areia Pet 46x36x12cm Resistente Vermelha Astra,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/fd667b932170b7974ba9951b3a75da3a.jpg,storage\olist-images\PET-CAE-VMP\005-620c240f5839.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAE-VMP/005-620c240f5839.jpg,True,False,False,uploaded,
PET/CAE*VMP,361408400,,Caixa Areia Pet 46x36x12cm Resistente Vermelha Astra,6,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/e491f11d53478a8606b150731fb0c18a.jpg,storage\olist-images\PET-CAE-VMP\006-ea881d77ad7b.jpg,https://dev.shopvivaliz.com.br/uploads/olist/PET-CAE-VMP/006-ea881d77ad7b.jpg,True,False,False,uploaded,
COR5,353711631,,Caixa Correio Vertical Trava para Grade/embutir COR5 Fercar,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/c820070a621fbe4f0f39fa686d472089.jpg,storage\olist-images\COR5\001-fce6603bfcb7.jpg,https://dev.shopvivaliz.com.br/uploads/olist/COR5/001-fce6603bfcb7.jpg,True,False,True,uploaded,
COR5,353711631,,Caixa Correio Vertical Trava para Grade/embutir COR5 Fercar,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/0252d7535f30ab55004934a89aa00ab6.jpg,storage\olist-images\COR5\002-4e156ac0d4b3.jpg,https://dev.shopvivaliz.com.br/uploads/olist/COR5/002-4e156ac0d4b3.jpg,True,False,False,uploaded,
COR5,353711631,,Caixa Correio Vertical Trava para Grade/embutir COR5 Fercar,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/463f3a028e996a49e05676472bef2bff.jpg,storage\olist-images\COR5\002-4e156ac0d4b3.jpg,https://dev.shopvivaliz.com.br/uploads/olist/COR5/002-4e156ac0d4b3.jpg,True,False,False,uploaded,
COR5,353711631,,Caixa Correio Vertical Trava para Grade/embutir COR5 Fercar,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/667de5dac420a0af217eb2eb26e80646.jpg,storage\olist-images\COR5\004-8d5b96670feb.jpg,https://dev.shopvivaliz.com.br/uploads/olist/COR5/004-8d5b96670feb.jpg,True,False,False,uploaded,
COR5,353711631,,Caixa Correio Vertical Trava para Grade/embutir COR5 Fercar,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/b4f53b6ad7be78b72ae259773d00aedb.jpg,storage\olist-images\COR5\005-0507d2c557eb.jpg,https://dev.shopvivaliz.com.br/uploads/olist/COR5/005-0507d2c557eb.jpg,True,False,False,uploaded,
COR2,341681056,,Caixa Correios Embutir 33x26x11 Cm COR2 Fercar,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/1e1901c9df12096c4ce10d0c58944d76.jpg,storage\olist-images\COR2\001-da2914b9a8c2.jpg,https://dev.shopvivaliz.com.br/uploads/olist/COR2/001-da2914b9a8c2.jpg,True,False,True,uploaded,
COR2,341681056,,Caixa Correios Embutir 33x26x11 Cm COR2 Fercar,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/707d731477a453361daa3340bf38ca66.jpg,storage\olist-images\COR2\002-40eb06f5a8a4.jpg,https://dev.shopvivaliz.com.br/uploads/olist/COR2/002-40eb06f5a8a4.jpg,True,False,False,uploaded,
COR2,341681056,,Caixa Correios Embutir 33x26x11 Cm COR2 Fercar,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/4e47d74fea23076a6320484976a95e45.jpg,storage\olist-images\COR2\003-9cd73ff59e54.jpg,https://dev.shopvivaliz.com.br/uploads/olist/COR2/003-9cd73ff59e54.jpg,True,False,False,uploaded,
COR2,341681056,,Caixa Correios Embutir 33x26x11 Cm COR2 Fercar,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/50837c6b3d7ae0f2516240fef83170cc.jpg,storage\olist-images\COR2\003-9cd73ff59e54.jpg,https://dev.shopvivaliz.com.br/uploads/olist/COR2/003-9cd73ff59e54.jpg,True,False,False,uploaded,
COR2,341681056,,Caixa Correios Embutir 33x26x11 Cm COR2 Fercar,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/06070fa8ce24f789c556ff6f19092645.jpg,storage\olist-images\COR2\005-d0c5b5dc1265.jpg,https://dev.shopvivaliz.com.br/uploads/olist/COR2/005-d0c5b5dc1265.jpg,True,False,False,uploaded,
COR2,341681056,,Caixa Correios Embutir 33x26x11 Cm COR2 Fercar,6,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/32edc10c83a4d5f96805ca481936084c.jpg,storage\olist-images\COR2\006-a0391f7afb11.jpg,https://dev.shopvivaliz.com.br/uploads/olist/COR2/006-a0391f7afb11.jpg,True,False,False,uploaded,
C17S,342906622,,Caixa Descarga Branca Elevada Regulável 9L Astra,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/5a7061e1d322b349658732132326da41.jpg,storage\olist-images\C17S\001-c3908eab45f1.jpg,https://dev.shopvivaliz.com.br/uploads/olist/C17S/001-c3908eab45f1.jpg,True,False,True,uploaded,
C17S,342906622,,Caixa Descarga Branca Elevada Regulável 9L Astra,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/d0e8c561c20720ef57403c5434505996.jpg,storage\olist-images\C17S\002-9d66ff1325ad.jpg,https://dev.shopvivaliz.com.br/uploads/olist/C17S/002-9d66ff1325ad.jpg,True,False,False,uploaded,
C17S,342906622,,Caixa Descarga Branca Elevada Regulável 9L Astra,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/37ab9672be2a986b2ea2168273c8a5f4.jpg,storage\olist-images\C17S\003-08d3f656b53c.jpg,https://dev.shopvivaliz.com.br/uploads/olist/C17S/003-08d3f656b53c.jpg,True,False,False,uploaded,
C17S,342906622,,Caixa Descarga Branca Elevada Regulável 9L Astra,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/f8fa83f21d3295c7a7755e4e30ceded8.jpg,storage\olist-images\C17S\003-08d3f656b53c.jpg,https://dev.shopvivaliz.com.br/uploads/olist/C17S/003-08d3f656b53c.jpg,True,False,False,uploaded,
C17S,342906622,,Caixa Descarga Branca Elevada Regulável 9L Astra,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/f8e887000d221b47d5a6bd5a7b2c1cc0.jpg,storage\olist-images\C17S\005-34ff2fc3a9aa.jpg,https://dev.shopvivaliz.com.br/uploads/olist/C17S/005-34ff2fc3a9aa.jpg,True,False,False,uploaded,
C17S,342906622,,Caixa Descarga Branca Elevada Regulável 9L Astra,6,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/3da8f2b364d92675fd7776e1d32a3cbc.jpg,storage\olist-images\C17S\006-8abd73d25e4f.jpg,https://dev.shopvivaliz.com.br/uploads/olist/C17S/006-8abd73d25e4f.jpg,True,False,False,uploaded,
C17S,342906622,,Caixa Descarga Branca Elevada Regulável 9L Astra,7,https://v16m-default.tiktokcdn.com/98769ba1456dad83a598654db66d770a/69dbe26f/video/tos/alisg/tos-ali,,,False,False,False,error,HTTP Error 403: Forbidden
00,341683965,,Caixa Ferramentas Bau Reto N00 30x13x10 C/ Bandeja Fercar,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/52a70204d19a7c8c866e67b759d56b1f.jpg,storage\olist-images\00\001-bf6a747fb926.jpg,https://dev.shopvivaliz.com.br/uploads/olist/00/001-bf6a747fb926.jpg,True,False,True,uploaded,
00,341683965,,Caixa Ferramentas Bau Reto N00 30x13x10 C/ Bandeja Fercar,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/0f42da17c5ff12344aeff7921bf43db8.jpg,storage\olist-images\00\002-27151054e2ac.jpg,https://dev.shopvivaliz.com.br/uploads/olist/00/002-27151054e2ac.jpg,True,False,False,uploaded,
00,341683965,,Caixa Ferramentas Bau Reto N00 30x13x10 C/ Bandeja Fercar,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/56be7fc32082b4ad65d439970927eb79.jpg,storage\olist-images\00\003-fb18646ae6b6.jpg,https://dev.shopvivaliz.com.br/uploads/olist/00/003-fb18646ae6b6.jpg,True,False,False,uploaded,
00,341683965,,Caixa Ferramentas Bau Reto N00 30x13x10 C/ Bandeja Fercar,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/37dba4add62e4dad95e8cbf9fc3490db.jpg,storage\olist-images\00\003-fb18646ae6b6.jpg,https://dev.shopvivaliz.com.br/uploads/olist/00/003-fb18646ae6b6.jpg,True,False,False,uploaded,
00,341683965,,Caixa Ferramentas Bau Reto N00 30x13x10 C/ Bandeja Fercar,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/0f1d87a4f054435a94b08d9626e03ea1.jpg,storage\olist-images\00\005-7e3a07514b41.jpg,https://dev.shopvivaliz.com.br/uploads/olist/00/005-7e3a07514b41.jpg,True,False,False,uploaded,
00,341683965,,Caixa Ferramentas Bau Reto N00 30x13x10 C/ Bandeja Fercar,6,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/11062ffe2791c638c0dbbcb9ef539823.jpg,storage\olist-images\00\006-6a37ed7f2736.jpg,https://dev.shopvivaliz.com.br/uploads/olist/00/006-6a37ed7f2736.jpg,True,False,False,uploaded,
13,341679483,,Caixa Ferramentas Bau Reto N13 50x25x22 C/ Bandeja Fercar,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/5e493ccfa50e660ba9de7d3c96e28058.jpg,storage\olist-images\13\001-b6100d33bd4c.jpg,https://dev.shopvivaliz.com.br/uploads/olist/13/001-b6100d33bd4c.jpg,True,False,True,uploaded,
13,341679483,,Caixa Ferramentas Bau Reto N13 50x25x22 C/ Bandeja Fercar,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/c599edaf4e0a9f38b5431c03c0ebe4c7.jpg,storage\olist-images\13\002-136929cb2383.jpg,https://dev.shopvivaliz.com.br/uploads/olist/13/002-136929cb2383.jpg,True,False,False,uploaded,
13,341679483,,Caixa Ferramentas Bau Reto N13 50x25x22 C/ Bandeja Fercar,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/a5f73495989d47c030f009ee8f8aa47e.jpg,storage\olist-images\13\003-c069be0437d4.jpg,https://dev.shopvivaliz.com.br/uploads/olist/13/003-c069be0437d4.jpg,True,False,False,uploaded,
14,341682319,,Caixa Ferramentas Bau Reto N14 60x30x25cm C/ Bandeja Fercar,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/1a091a74982bba7161eb27752b841e1e.jpg,storage\olist-images\14\001-c53c4fb335c7.jpg,https://dev.shopvivaliz.com.br/uploads/olist/14/001-c53c4fb335c7.jpg,True,False,True,uploaded,
14,341682319,,Caixa Ferramentas Bau Reto N14 60x30x25cm C/ Bandeja Fercar,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/db35b67a9392b19e09aedca29a6a7246.jpg,storage\olist-images\14\002-753bb234b611.jpg,https://dev.shopvivaliz.com.br/uploads/olist/14/002-753bb234b611.jpg,True,False,False,uploaded,
14,341682319,,Caixa Ferramentas Bau Reto N14 60x30x25cm C/ Bandeja Fercar,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/7cea22f3c3e9e13c07b5e0fe03648401.jpg,storage\olist-images\14\003-13ccb7753772.jpg,https://dev.shopvivaliz.com.br/uploads/olist/14/003-13ccb7753772.jpg,True,False,False,uploaded,
14,341682319,,Caixa Ferramentas Bau Reto N14 60x30x25cm C/ Bandeja Fercar,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/4952d598ad0ec3f79a5d1d864388dfea.jpg,storage\olist-images\14\003-13ccb7753772.jpg,https://dev.shopvivaliz.com.br/uploads/olist/14/003-13ccb7753772.jpg,True,False,False,uploaded,
14,341682319,,Caixa Ferramentas Bau Reto N14 60x30x25cm C/ Bandeja Fercar,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/22a8b7065d9a49925a30e65ee7b8492d.jpg,storage\olist-images\14\005-560d50f01a39.jpg,https://dev.shopvivaliz.com.br/uploads/olist/14/005-560d50f01a39.jpg,True,False,False,uploaded,
14,341682319,,Caixa Ferramentas Bau Reto N14 60x30x25cm C/ Bandeja Fercar,6,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/7d2f96fbcbcbaa5117f16cfeaa70b66d.jpg,storage\olist-images\14\006-8a17dcf5fc91.jpg,https://dev.shopvivaliz.com.br/uploads/olist/14/006-8a17dcf5fc91.jpg,True,False,False,uploaded,
15,342710723,,Caixa Ferramentas Bau Reto N15 37x70x28cm Bandeja Fercar,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/43a63f79cdcd77bc74c25bfa1aed5804.jpg,storage\olist-images\15\001-0d35ed38e63d.jpg,https://dev.shopvivaliz.com.br/uploads/olist/15/001-0d35ed38e63d.jpg,True,False,True,uploaded,
15,342710723,,Caixa Ferramentas Bau Reto N15 37x70x28cm Bandeja Fercar,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/4a7ad2ba9bbab84dd6531b78587cf5f4.jpg,storage\olist-images\15\002-9c1ab6a0247e.jpg,https://dev.shopvivaliz.com.br/uploads/olist/15/002-9c1ab6a0247e.jpg,True,False,False,uploaded,
15,342710723,,Caixa Ferramentas Bau Reto N15 37x70x28cm Bandeja Fercar,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/807776f1b988b555d9f4bc7cd4b85502.jpg,storage\olist-images\15\003-64ed1e8c5c83.jpg,https://dev.shopvivaliz.com.br/uploads/olist/15/003-64ed1e8c5c83.jpg,True,False,False,uploaded,
15,342710723,,Caixa Ferramentas Bau Reto N15 37x70x28cm Bandeja Fercar,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/b9d37b5f48f92afff4270d66e74004a9.jpg,storage\olist-images\15\003-64ed1e8c5c83.jpg,https://dev.shopvivaliz.com.br/uploads/olist/15/003-64ed1e8c5c83.jpg,True,False,False,uploaded,
15,342710723,,Caixa Ferramentas Bau Reto N15 37x70x28cm Bandeja Fercar,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/9577051d7afa6fc1e1db0f1086cc81c0.jpg,storage\olist-images\15\005-4a9cc9005605.jpg,https://dev.shopvivaliz.com.br/uploads/olist/15/005-4a9cc9005605.jpg,True,False,False,uploaded,
16,341679995,,Caixa Ferramentas Bau Reto N16 80x34x45cm C/ Bandeja Fercar,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/2efcf39b893ece81d227373aa5cff930.jpg,storage\olist-images\16\001-347971c03ad3.jpg,https://dev.shopvivaliz.com.br/uploads/olist/16/001-347971c03ad3.jpg,True,False,True,uploaded,
16,341679995,,Caixa Ferramentas Bau Reto N16 80x34x45cm C/ Bandeja Fercar,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/11cc0b7d8c5cf9d9c64481fa04b93584.jpg,storage\olist-images\16\002-2fbc4abdb0dd.jpg,https://dev.shopvivaliz.com.br/uploads/olist/16/002-2fbc4abdb0dd.jpg,True,False,False,uploaded,
16,341679995,,Caixa Ferramentas Bau Reto N16 80x34x45cm C/ Bandeja Fercar,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/0ea53616f79862e49e6c226e99b553ca.jpg,storage\olist-images\16\003-64d79253b95a.jpg,https://dev.shopvivaliz.com.br/uploads/olist/16/003-64d79253b95a.jpg,True,False,False,uploaded,
16,341679995,,Caixa Ferramentas Bau Reto N16 80x34x45cm C/ Bandeja Fercar,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/48e5fbe444eb22c27ef88beb8d9467d3.jpg,storage\olist-images\16\004-db3845d508c1.jpg,https://dev.shopvivaliz.com.br/uploads/olist/16/004-db3845d508c1.jpg,True,False,False,uploaded,
16,341679995,,Caixa Ferramentas Bau Reto N16 80x34x45cm C/ Bandeja Fercar,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/c80be1b5e4150e3dbc34e9a35331bba8.jpg,storage\olist-images\16\005-97590364612e.jpg,https://dev.shopvivaliz.com.br/uploads/olist/16/005-97590364612e.jpg,True,False,False,uploaded,
7,353692194,,Caixa Ferramentas Fercar 07 Metal 20x50x21cm Azul Fercar,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/f10d7a6d63f81fd9f25de5c83904ebf4.jpeg,storage\olist-images\7\001-ed9e479f9a5e.jpg,https://dev.shopvivaliz.com.br/uploads/olist/7/001-ed9e479f9a5e.jpg,True,False,True,uploaded,
7,353692194,,Caixa Ferramentas Fercar 07 Metal 20x50x21cm Azul Fercar,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/7b77655b0c4ec4a8b2ce0ff867893ed1.jpg,storage\olist-images\7\002-8a2a415b14b4.jpg,https://dev.shopvivaliz.com.br/uploads/olist/7/002-8a2a415b14b4.jpg,True,False,False,uploaded,
7,353692194,,Caixa Ferramentas Fercar 07 Metal 20x50x21cm Azul Fercar,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/12a6fcd0eb101966f2374b4e0fef1fb4.jpg,storage\olist-images\7\003-913dab606c33.jpg,https://dev.shopvivaliz.com.br/uploads/olist/7/003-913dab606c33.jpg,True,False,False,uploaded,
03S,341681699,,Caixa Ferramentas Sanfonada 3 Gavetas 20x30x17cm N03S Fercar,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/83e8f2c950b1f963a6d57262d604f124.jpg,storage\olist-images\03S\001-088593c5c411.jpg,https://dev.shopvivaliz.com.br/uploads/olist/03S/001-088593c5c411.jpg,True,False,True,uploaded,
03S,341681699,,Caixa Ferramentas Sanfonada 3 Gavetas 20x30x17cm N03S Fercar,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/bf1c51da43df0e830ee7c790dd7f00d5.jpg,storage\olist-images\03S\002-8ed48aaec22d.jpg,https://dev.shopvivaliz.com.br/uploads/olist/03S/002-8ed48aaec22d.jpg,True,False,False,uploaded,
03S,341681699,,Caixa Ferramentas Sanfonada 3 Gavetas 20x30x17cm N03S Fercar,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/d1b509c4eaad5c5053be2b13f0e8808b.jpg,storage\olist-images\03S\003-a93690a9dd73.jpg,https://dev.shopvivaliz.com.br/uploads/olist/03S/003-a93690a9dd73.jpg,True,False,False,uploaded,
03S,341681699,,Caixa Ferramentas Sanfonada 3 Gavetas 20x30x17cm N03S Fercar,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/cb6d24b0894aceeda6e22ffcfbddb3f0.jpg,storage\olist-images\03S\003-a93690a9dd73.jpg,https://dev.shopvivaliz.com.br/uploads/olist/03S/003-a93690a9dd73.jpg,True,False,False,uploaded,
03S,341681699,,Caixa Ferramentas Sanfonada 3 Gavetas 20x30x17cm N03S Fercar,5,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/ccdd15826ed5148b9dc4d96fae53dc3d.jpg,storage\olist-images\03S\005-6b83cf168f6b.jpg,https://dev.shopvivaliz.com.br/uploads/olist/03S/005-6b83cf168f6b.jpg,True,False,False,uploaded,
03S,341681699,,Caixa Ferramentas Sanfonada 3 Gavetas 20x30x17cm N03S Fercar,6,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/d4815dbd0a286940f1277808f69c66ac.jpg,storage\olist-images\03S\006-382c87eb603e.jpg,https://dev.shopvivaliz.com.br/uploads/olist/03S/006-382c87eb603e.jpg,True,False,False,uploaded,
5,353692377,,Caixa Ferramentas Sanfonada 3 Gavetas 50x20x17 Cm N05 Fercar,1,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/4e32b8b6d0df5db459b638628c627447.jpg,storage\olist-images\5\001-88bf9f471f67.jpg,https://dev.shopvivaliz.com.br/uploads/olist/5/001-88bf9f471f67.jpg,True,False,True,uploaded,
5,353692377,,Caixa Ferramentas Sanfonada 3 Gavetas 50x20x17 Cm N05 Fercar,2,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/e2767460098c75afb1c4c11a97ad2ac9.jpg,storage\olist-images\5\002-e64fcd72f6b1.jpg,https://dev.shopvivaliz.com.br/uploads/olist/5/002-e64fcd72f6b1.jpg,True,False,False,uploaded,
5,353692377,,Caixa Ferramentas Sanfonada 3 Gavetas 50x20x17 Cm N05 Fercar,3,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/5745c8cc4cababa7370513b4465c5888.jpg,storage\olist-images\5\003-02c4c324a49d.jpg,https://dev.shopvivaliz.com.br/uploads/olist/5/003-02c4c324a49d.jpg,True,False,False,uploaded,
5,353692377,,Caixa Ferramentas Sanfonada 3 Gavetas 50x20x17 Cm N05 Fercar,4,https://s3.amazonaws.com/tiny-anexos-us/erp/MTI4NTQ1NjExNw/e0a26fd9a9ca0f32191ad383fbbcb584.jpg,storage\olist-images\5\004-cac1c22dfdf1.jpg,https://dev.shopvivaliz.com.br/uploads/olist/5/004-cac1c22dfdf1.jpg,True,False,False,uploaded,
